year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2012,7,CFX,Nombre de lits,Pôle 4,lits,5.0,3.0
2012,8,CFX,Nombre de lits,Pôle 4,lits,7.0,7.0
2012,9,CFX,Nombre de lits,Pôle 4,lits,5.0,4.0
2012,10,CFX,Nombre de lits,Pôle 4,lits,5.0,5.0
2012,11,CFX,Nombre de lits,Pôle 4,lits,5.0,4.0
2012,12,CFX,Nombre de lits,Pôle 4,lits,5.0,7.0
2013,1,CFX,Nombre de lits,Pôle 4,lits,6.0,5.0
2013,2,CFX,Nombre de lits,Pôle 4,lits,5.0,6.0
2013,3,CFX,Nombre de lits,Pôle 4,lits,4.0,8.0
2013,4,CFX,Nombre de lits,Pôle 4,lits,4.0,7.0
2013,5,CFX,Nombre de lits,Pôle 4,lits,4.0,5.0
2013,6,CFX,Nombre de lits,Pôle 4,lits,4.0,1.0
2013,7,CFX,Nombre de lits,Pôle 4,lits,6.0,3.0
2013,8,CFX,Nombre de lits,Pôle 4,lits,7.0,8.0
2013,9,CFX,Nombre de lits,Pôle 4,lits,5.0,4.0
2013,10,CFX,Nombre de lits,Pôle 4,lits,6.0,5.0
2013,11,CFX,Nombre de lits,Pôle 4,lits,6.0,4.0
2013,12,CFX,Nombre de lits,Pôle 4,lits,5.0,7.0
2014,1,CFX,Nombre de lits,Pôle 4,lits,7.0,5.0
2014,2,CFX,Nombre de lits,Pôle 4,lits,5.0,6.0
2014,3,CFX,Nombre de lits,Pôle 4,lits,5.0,9.0
2014,4,CFX,Nombre de lits,Pôle 4,lits,5.0,7.0
2014,5,CFX,Nombre de lits,Pôle 4,lits,5.0,5.0
2014,6,CFX,Nombre de lits,Pôle 4,lits,5.0,1.0
2014,7,CFX,Nombre de lits,Pôle 4,lits,6.0,3.0
2014,8,CFX,Nombre de lits,Pôle 4,lits,7.0,8.0
2014,9,CFX,Nombre de lits,Pôle 4,lits,5.0,4.0
2014,10,CFX,Nombre de lits,Pôle 4,lits,6.0,5.0
2014,11,CFX,Nombre de lits,Pôle 4,lits,6.0,5.0
2014,12,CFX,Nombre de lits,Pôle 4,lits,5.0,7.0
2015,1,CFX,Nombre de lits,Pôle 4,lits,7.0,6.0
2015,2,CFX,Nombre de lits,Pôle 4,lits,6.0,6.0
2015,3,CFX,Nombre de lits,Pôle 4,lits,5.0,9.0
2015,4,CFX,Nombre de lits,Pôle 4,lits,5.0,8.0
2015,5,CFX,Nombre de lits,Pôle 4,lits,5.0,6.0
2015,6,CFX,Nombre de lits,Pôle 4,lits,5.0,1.0
2015,7,CFX,Nombre de lits,Pôle 4,lits,6.0,4.0
2015,8,CFX,Nombre de lits,Pôle 4,lits,8.0,8.0
2015,9,CFX,Nombre de lits,Pôle 4,lits,6.0,4.0
2015,10,CFX,Nombre de lits,Pôle 4,lits,6.0,6.0
2015,11,CFX,Nombre de lits,Pôle 4,lits,6.0,5.0
2015,12,CFX,Nombre de lits,Pôle 4,lits,6.0,8.0
2016,1,CFX,Nombre de lits,Pôle 4,lits,7.0,6.0
2016,2,CFX,Nombre de lits,Pôle 4,lits,6.0,6.0
2016,3,CFX,Nombre de lits,Pôle 4,lits,5.0,9.0
2016,4,CFX,Nombre de lits,Pôle 4,lits,5.0,8.0
2016,5,CFX,Nombre de lits,Pôle 4,lits,5.0,6.0
2016,6,CFX,Nombre de lits,Pôle 4,lits,5.0,1.0
2016,7,CFX,Nombre de lits,Pôle 4,lits,6.0,4.0
2016,8,CFX,Nombre de lits,Pôle 4,lits,8.0,8.0
2016,9,CFX,Nombre de lits,Pôle 4,lits,6.0,4.0
2016,10,CFX,Nombre de lits,Pôle 4,lits,6.0,6.0
2016,11,CFX,Nombre de lits,Pôle 4,lits,6.0,5.0
2016,12,CFX,Nombre de lits,Pôle 4,lits,6.0,8.0
2017,1,CFX,Nombre de lits,Pôle 4,lits,7.32,6.11
2017,2,CFX,Nombre de lits,Pôle 4,lits,6.1,6.34
2017,3,CFX,Nombre de lits,Pôle 4,lits,5.32,9.25
2017,4,CFX,Nombre de lits,Pôle 4,lits,5.32,8.12
2017,5,CFX,Nombre de lits,Pôle 4,lits,5.32,6.12
2017,6,CFX,Nombre de lits,Pôle 4,lits,5.32,1.4
2017,7,CFX,Nombre de lits,Pôle 4,lits,6.54,4.12
2017,8,CFX,Nombre de lits,Pôle 4,lits,8.1,8.34
2017,9,CFX,Nombre de lits,Pôle 4,lits,6.1,4.4
2017,10,CFX,Nombre de lits,Pôle 4,lits,6.54,6.12
2017,11,CFX,Nombre de lits,Pôle 4,lits,6.54,5.25
2017,12,CFX,Nombre de lits,Pôle 4,lits,6.1,8.12
2011,1,CFX,Nombre de lits,Pôle 5,lits,13.0,10.0
2011,2,CFX,Nombre de lits,Pôle 5,lits,10.0,12.0
2011,3,CFX,Nombre de lits,Pôle 5,lits,9.0,17.0
2011,4,CFX,Nombre de lits,Pôle 5,lits,9.0,14.0
2011,5,CFX,Nombre de lits,Pôle 5,lits,9.0,10.0
2011,6,CFX,Nombre de lits,Pôle 5,lits,9.0,3.0
2011,7,CFX,Nombre de lits,Pôle 5,lits,12.0,6.0
2011,8,CFX,Nombre de lits,Pôle 5,lits,14.0,15.0
2011,9,CFX,Nombre de lits,Pôle 5,lits,10.0,8.0
2011,10,CFX,Nombre de lits,Pôle 5,lits,12.0,10.0
2011,11,CFX,Nombre de lits,Pôle 5,lits,12.0,9.0
2011,12,CFX,Nombre de lits,Pôle 5,lits,10.0,14.0
2012,1,CFX,Nombre de lits,Pôle 5,lits,13.0,10.0
2012,2,CFX,Nombre de lits,Pôle 5,lits,10.0,12.0
2012,3,CFX,Nombre de lits,Pôle 5,lits,9.0,17.0
2012,4,CFX,Nombre de lits,Pôle 5,lits,9.0,14.0
2012,5,CFX,Nombre de lits,Pôle 5,lits,9.0,10.0
2012,6,CFX,Nombre de lits,Pôle 5,lits,9.0,3.0
2012,7,CFX,Nombre de lits,Pôle 5,lits,12.0,6.0
2012,8,CFX,Nombre de lits,Pôle 5,lits,14.0,15.0
2012,9,CFX,Nombre de lits,Pôle 5,lits,10.0,8.0
2012,10,CFX,Nombre de lits,Pôle 5,lits,12.0,10.0
2012,11,CFX,Nombre de lits,Pôle 5,lits,12.0,9.0
2012,12,CFX,Nombre de lits,Pôle 5,lits,10.0,14.0
2013,1,CFX,Nombre de lits,Pôle 5,lits,13.0,11.0
2013,2,CFX,Nombre de lits,Pôle 5,lits,11.0,12.0
2013,3,CFX,Nombre de lits,Pôle 5,lits,9.0,17.0
2013,4,CFX,Nombre de lits,Pôle 5,lits,9.0,15.0
2013,5,CFX,Nombre de lits,Pôle 5,lits,9.0,11.0
2013,6,CFX,Nombre de lits,Pôle 5,lits,9.0,3.0
2013,7,CFX,Nombre de lits,Pôle 5,lits,12.0,7.0
2013,8,CFX,Nombre de lits,Pôle 5,lits,15.0,16.0
2013,9,CFX,Nombre de lits,Pôle 5,lits,11.0,8.0
2013,10,CFX,Nombre de lits,Pôle 5,lits,12.0,11.0
2013,11,CFX,Nombre de lits,Pôle 5,lits,12.0,9.0
2013,12,CFX,Nombre de lits,Pôle 5,lits,11.0,15.0
2014,1,CFX,Nombre de lits,Pôle 5,lits,14.0,11.0
2014,2,CFX,Nombre de lits,Pôle 5,lits,11.0,12.0
2014,3,CFX,Nombre de lits,Pôle 5,lits,10.0,18.0
2014,4,CFX,Nombre de lits,Pôle 5,lits,10.0,15.0
2014,5,CFX,Nombre de lits,Pôle 5,lits,10.0,11.0
2014,6,CFX,Nombre de lits,Pôle 5,lits,10.0,3.0
2014,7,CFX,Nombre de lits,Pôle 5,lits,12.0,7.0
2014,8,CFX,Nombre de lits,Pôle 5,lits,15.0,17.0
2014,9,CFX,Nombre de lits,Pôle 5,lits,11.0,8.0
2014,10,CFX,Nombre de lits,Pôle 5,lits,12.0,11.0
2014,11,CFX,Nombre de lits,Pôle 5,lits,12.0,10.0
2014,12,CFX,Nombre de lits,Pôle 5,lits,11.0,15.0
2015,1,CFX,Nombre de lits,Pôle 5,lits,14.0,11.0
2015,2,CFX,Nombre de lits,Pôle 5,lits,11.0,13.0
2015,3,CFX,Nombre de lits,Pôle 5,lits,10.0,19.0
2015,4,CFX,Nombre de lits,Pôle 5,lits,10.0,16.0
2015,5,CFX,Nombre de lits,Pôle 5,lits,10.0,11.0
2015,6,CFX,Nombre de lits,Pôle 5,lits,10.0,3.0
2015,7,CFX,Nombre de lits,Pôle 5,lits,13.0,7.0
2015,8,CFX,Nombre de lits,Pôle 5,lits,16.0,17.0
2015,9,CFX,Nombre de lits,Pôle 5,lits,11.0,9.0
2015,10,CFX,Nombre de lits,Pôle 5,lits,13.0,11.0
2015,11,CFX,Nombre de lits,Pôle 5,lits,13.0,10.0
2015,12,CFX,Nombre de lits,Pôle 5,lits,11.0,16.0
2016,1,CFX,Nombre de lits,Pôle 5,lits,14.0,11.0
2016,2,CFX,Nombre de lits,Pôle 5,lits,11.0,13.0
2016,3,CFX,Nombre de lits,Pôle 5,lits,10.0,19.0
2016,4,CFX,Nombre de lits,Pôle 5,lits,10.0,16.0
2016,5,CFX,Nombre de lits,Pôle 5,lits,10.0,11.0
2016,6,CFX,Nombre de lits,Pôle 5,lits,10.0,3.0
2016,7,CFX,Nombre de lits,Pôle 5,lits,13.0,7.0
2016,8,CFX,Nombre de lits,Pôle 5,lits,16.0,17.0
2016,9,CFX,Nombre de lits,Pôle 5,lits,11.0,9.0
2016,10,CFX,Nombre de lits,Pôle 5,lits,13.0,11.0
2016,11,CFX,Nombre de lits,Pôle 5,lits,13.0,10.0
2016,12,CFX,Nombre de lits,Pôle 5,lits,11.0,16.0
2017,1,CFX,Nombre de lits,Pôle 5,lits,14.26,11.25
2017,2,CFX,Nombre de lits,Pôle 5,lits,11.5,13.1
2017,3,CFX,Nombre de lits,Pôle 5,lits,10.35,19.1
2017,4,CFX,Nombre de lits,Pôle 5,lits,10.36,16.17
2017,5,CFX,Nombre de lits,Pôle 5,lits,10.36,11.24
2017,6,CFX,Nombre de lits,Pôle 5,lits,10.36,3.17
2017,7,CFX,Nombre de lits,Pôle 5,lits,13.18,7.24
2017,8,CFX,Nombre de lits,Pôle 5,lits,16.02,17.24
2017,9,CFX,Nombre de lits,Pôle 5,lits,11.52,9.1
2017,10,CFX,Nombre de lits,Pôle 5,lits,13.18,11.24
2017,11,CFX,Nombre de lits,Pôle 5,lits,13.18,10.17
2017,12,CFX,Nombre de lits,Pôle 5,lits,11.53,16.17
2011,1,CFX,Nombre de lits,Pôle 7,lits,13.0,11.0
2011,2,CFX,Nombre de lits,Pôle 7,lits,11.0,12.0
2011,3,CFX,Nombre de lits,Pôle 7,lits,9.0,17.0
2011,4,CFX,Nombre de lits,Pôle 7,lits,9.0,14.0
2011,5,CFX,Nombre de lits,Pôle 7,lits,9.0,11.0
2011,6,CFX,Nombre de lits,Pôle 7,lits,9.0,3.0
2011,7,CFX,Nombre de lits,Pôle 7,lits,12.0,7.0
2011,8,CFX,Nombre de lits,Pôle 7,lits,14.0,16.0
2011,9,CFX,Nombre de lits,Pôle 7,lits,11.0,8.0
2011,10,CFX,Nombre de lits,Pôle 7,lits,12.0,11.0
2011,11,CFX,Nombre de lits,Pôle 7,lits,12.0,9.0
2011,12,CFX,Nombre de lits,Pôle 7,lits,11.0,14.0
2012,1,CFX,Nombre de lits,Pôle 7,lits,13.0,11.0
2012,2,CFX,Nombre de lits,Pôle 7,lits,11.0,12.0
2012,3,CFX,Nombre de lits,Pôle 7,lits,9.0,17.0
2012,4,CFX,Nombre de lits,Pôle 7,lits,9.0,14.0
2012,5,CFX,Nombre de lits,Pôle 7,lits,9.0,11.0
2012,6,CFX,Nombre de lits,Pôle 7,lits,9.0,3.0
2012,7,CFX,Nombre de lits,Pôle 7,lits,12.0,7.0
2012,8,CFX,Nombre de lits,Pôle 7,lits,14.0,16.0
2012,9,CFX,Nombre de lits,Pôle 7,lits,11.0,8.0
2012,10,CFX,Nombre de lits,Pôle 7,lits,12.0,11.0
2012,11,CFX,Nombre de lits,Pôle 7,lits,12.0,9.0
2012,12,CFX,Nombre de lits,Pôle 7,lits,11.0,14.0
2013,1,CFX,Nombre de lits,Pôle 7,lits,13.0,10.0
2013,2,CFX,Nombre de lits,Pôle 7,lits,10.0,12.0
2013,3,CFX,Nombre de lits,Pôle 7,lits,9.0,17.0
2013,4,CFX,Nombre de lits,Pôle 7,lits,9.0,14.0
2013,5,CFX,Nombre de lits,Pôle 7,lits,9.0,10.0
2013,6,CFX,Nombre de lits,Pôle 7,lits,9.0,3.0
2013,7,CFX,Nombre de lits,Pôle 7,lits,12.0,6.0
2013,8,CFX,Nombre de lits,Pôle 7,lits,14.0,15.0
2013,9,CFX,Nombre de lits,Pôle 7,lits,10.0,8.0
2013,10,CFX,Nombre de lits,Pôle 7,lits,12.0,10.0
2013,11,CFX,Nombre de lits,Pôle 7,lits,12.0,9.0
2013,12,CFX,Nombre de lits,Pôle 7,lits,10.0,14.0
2014,1,CFX,Nombre de lits,Pôle 7,lits,13.0,10.0
2014,2,CFX,Nombre de lits,Pôle 7,lits,10.0,11.0
2014,3,CFX,Nombre de lits,Pôle 7,lits,9.0,16.0
2014,4,CFX,Nombre de lits,Pôle 7,lits,9.0,14.0
2014,5,CFX,Nombre de lits,Pôle 7,lits,9.0,10.0
2014,6,CFX,Nombre de lits,Pôle 7,lits,9.0,3.0
2014,7,CFX,Nombre de lits,Pôle 7,lits,11.0,6.0
2014,8,CFX,Nombre de lits,Pôle 7,lits,14.0,15.0
2014,9,CFX,Nombre de lits,Pôle 7,lits,10.0,8.0
2014,10,CFX,Nombre de lits,Pôle 7,lits,11.0,10.0
2014,11,CFX,Nombre de lits,Pôle 7,lits,11.0,9.0
2014,12,CFX,Nombre de lits,Pôle 7,lits,10.0,14.0
2015,1,CFX,Nombre de lits,Pôle 7,lits,12.0,10.0
2015,2,CFX,Nombre de lits,Pôle 7,lits,10.0,11.0
2015,3,CFX,Nombre de lits,Pôle 7,lits,9.0,16.0
2015,4,CFX,Nombre de lits,Pôle 7,lits,9.0,14.0
2015,5,CFX,Nombre de lits,Pôle 7,lits,9.0,10.0
2015,6,CFX,Nombre de lits,Pôle 7,lits,9.0,2.0
2015,7,CFX,Nombre de lits,Pôle 7,lits,11.0,6.0
2015,8,CFX,Nombre de lits,Pôle 7,lits,14.0,15.0
2015,9,CFX,Nombre de lits,Pôle 7,lits,10.0,7.0
2015,10,CFX,Nombre de lits,Pôle 7,lits,11.0,10.0
2015,11,CFX,Nombre de lits,Pôle 7,lits,11.0,9.0
2015,12,CFX,Nombre de lits,Pôle 7,lits,10.0,14.0
2016,1,CFX,Nombre de lits,Pôle 7,lits,12.0,10.0
2016,2,CFX,Nombre de lits,Pôle 7,lits,10.0,11.0
2016,3,CFX,Nombre de lits,Pôle 7,lits,9.0,16.0
2016,4,CFX,Nombre de lits,Pôle 7,lits,9.0,14.0
2016,5,CFX,Nombre de lits,Pôle 7,lits,9.0,10.0
2016,6,CFX,Nombre de lits,Pôle 7,lits,9.0,2.0
2016,7,CFX,Nombre de lits,Pôle 7,lits,11.0,6.0
2016,8,CFX,Nombre de lits,Pôle 7,lits,14.0,15.0
2016,9,CFX,Nombre de lits,Pôle 7,lits,10.0,7.0
2016,10,CFX,Nombre de lits,Pôle 7,lits,11.0,10.0
2016,11,CFX,Nombre de lits,Pôle 7,lits,11.0,9.0
2016,12,CFX,Nombre de lits,Pôle 7,lits,10.0,14.0
2017,1,CFX,Nombre de lits,Pôle 7,lits,11.99,9.87
2017,2,CFX,Nombre de lits,Pôle 7,lits,9.95,10.96
2017,3,CFX,Nombre de lits,Pôle 7,lits,8.95,15.96
2017,4,CFX,Nombre de lits,Pôle 7,lits,8.95,13.84
2017,5,CFX,Nombre de lits,Pôle 7,lits,8.95,9.88
2017,6,CFX,Nombre de lits,Pôle 7,lits,8.95,2.06
2017,7,CFX,Nombre de lits,Pôle 7,lits,10.95,5.88
2017,8,CFX,Nombre de lits,Pôle 7,lits,13.95,14.88
2017,9,CFX,Nombre de lits,Pôle 7,lits,9.95,7.06
2017,10,CFX,Nombre de lits,Pôle 7,lits,10.95,9.88
2017,11,CFX,Nombre de lits,Pôle 7,lits,10.95,8.84
2017,12,CFX,Nombre de lits,Pôle 7,lits,9.95,13.84
2011,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2011,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2011,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2011,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2011,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2011,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2011,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2011,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2011,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2011,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2011,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2011,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2012,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2012,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2012,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2012,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2012,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2012,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2012,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2012,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2012,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2012,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2012,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2012,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2013,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2013,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2013,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2013,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2013,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2013,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2013,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2013,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2013,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2013,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2013,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2013,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2014,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2014,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2014,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2014,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2014,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2014,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2014,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2014,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2014,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2014,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2014,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2014,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2015,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2015,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2015,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2015,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2015,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2015,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2015,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2015,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2015,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2015,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2015,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2015,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2016,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2016,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2016,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2016,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2016,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2016,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2016,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2016,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2016,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2016,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2016,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2016,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2017,1,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,15.0,12.0
2017,2,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,14.0
2017,3,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,20.0
2017,4,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,17.0
2017,5,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,12.0
2017,6,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,11.0,3.0
2017,7,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,8.0
2017,8,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,17.0,18.0
2017,9,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,9.0
2017,10,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,12.0
2017,11,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,14.0,11.0
2017,12,CFX,Nombre de lits,SLD – Soins de Longue Durée,lits,12.0,17.0
2011,1,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,17.0,14.0
2011,2,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,15.0
2011,3,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,22.0
2011,4,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,19.0
2011,5,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,14.0
2011,6,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,3.0
2011,7,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,9.0
2011,8,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,19.0,21.0
2011,9,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,10.0
2011,10,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,14.0
2011,11,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,12.0
2011,12,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,19.0
2012,1,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,17.0,14.0
2012,2,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,15.0
2012,3,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,22.0
2012,4,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,19.0
2012,5,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,14.0
2012,6,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,3.0
2012,7,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,9.0
2012,8,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,19.0,21.0
2012,9,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,10.0
2012,10,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,14.0
2012,11,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,12.0
2012,12,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,19.0
2013,1,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,17.0,14.0
2013,2,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,15.0
2013,3,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,22.0
2013,4,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,19.0
2013,5,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,14.0
2013,6,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,3.0
2013,7,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,9.0
2013,8,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,19.0,21.0
2013,9,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,10.0
2013,10,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,14.0
2013,11,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,12.0
2013,12,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,19.0
2014,1,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,17.0,14.0
2014,2,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,15.0
2014,3,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,22.0
2014,4,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,19.0
2014,5,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,14.0
2014,6,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,12.0,3.0
2014,7,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,15.0,9.0
2014,8,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,19.0,21.0
2014,9,CFX,Nombre de lits,Soins de Suite et de Réadaptation (SSR),lits,14.0,10.0
