year,month,value,mode,site_code,indicateur,sous_indicateur,unite
2016,1,47.0,normal,CFX,Nombre de lits,Lits,lits
2016,2,38.0,normal,CFX,Nombre de lits,Lits,lits
2016,3,33.0,normal,CFX,Nombre de lits,Lits,lits
2016,4,33.0,normal,CFX,Nombre de lits,Lits,lits
2016,5,33.0,normal,CFX,Nombre de lits,Lits,lits
2016,6,33.0,normal,CFX,Nombre de lits,Lits,lits
2016,7,43.0,normal,CFX,Nombre de lits,Lits,lits
2016,8,52.0,normal,CFX,Nombre de lits,Lits,lits
2016,9,38.0,normal,CFX,Nombre de lits,Lits,lits
2016,10,43.0,normal,CFX,Nombre de lits,Lits,lits
2016,11,43.0,normal,CFX,Nombre de lits,Lits,lits
2016,12,38.0,normal,CFX,Nombre de lits,Lits,lits
2016,1,38.0,crise,CFX,Nombre de lits,Lits,lits
2016,2,43.0,crise,CFX,Nombre de lits,Lits,lits
2016,3,62.0,crise,CFX,Nombre de lits,Lits,lits
2016,4,52.0,crise,CFX,Nombre de lits,Lits,lits
2016,5,38.0,crise,CFX,Nombre de lits,Lits,lits
2016,6,9.0,crise,CFX,Nombre de lits,Lits,lits
2016,7,24.0,crise,CFX,Nombre de lits,Lits,lits
2016,8,57.0,crise,CFX,Nombre de lits,Lits,lits
2016,9,28.0,crise,CFX,Nombre de lits,Lits,lits
2016,10,38.0,crise,CFX,Nombre de lits,Lits,lits
2016,11,33.0,crise,CFX,Nombre de lits,Lits,lits
2016,12,52.0,crise,CFX,Nombre de lits,Lits,lits
2011,1,13.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,2,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,3,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,4,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,5,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,6,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,7,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,8,14.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,9,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,10,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,11,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,12,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2011,1,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,2,12.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,3,17.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,4,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,5,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,6,3.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,7,7.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,8,16.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,9,8.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,10,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,11,9.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,12,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2011,1,13.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,2,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,3,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,4,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,5,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,6,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,7,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,8,14.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,9,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,10,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,11,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,12,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2011,1,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,2,12.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,3,17.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,4,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,5,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,6,3.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,7,7.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,8,16.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,9,8.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,10,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,11,9.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,12,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,1,13.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,2,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,3,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,4,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,5,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,6,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,7,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,8,14.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,9,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,10,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,11,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,12,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2012,1,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,2,12.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,3,17.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,4,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,5,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,6,3.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,7,7.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,8,16.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,9,8.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,10,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,11,9.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,12,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2012,1,13.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,2,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,3,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,4,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,5,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,6,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,7,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,8,14.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,9,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,10,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,11,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,12,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2012,1,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,2,12.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,3,17.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,4,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,5,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,6,3.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,7,7.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,8,16.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,9,8.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,10,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,11,9.0,crise,CFX,Nombre de lits,Lits de jour,lits
2012,12,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,1,13.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,2,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,3,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,4,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,5,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,6,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,7,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,8,14.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,9,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,10,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,11,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,12,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2013,1,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,2,12.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,3,17.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,4,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,5,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,6,3.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,7,7.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,8,16.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,9,8.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,10,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,11,9.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,12,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2013,1,13.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,2,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,3,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,4,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,5,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,6,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,7,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,8,14.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,9,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,10,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,11,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,12,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2013,1,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,2,12.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,3,17.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,4,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,5,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,6,3.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,7,7.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,8,16.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,9,8.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,10,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,11,9.0,crise,CFX,Nombre de lits,Lits de jour,lits
2013,12,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,1,13.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,2,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,3,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,4,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,5,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,6,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,7,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,8,14.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,9,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,10,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,11,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,12,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2014,1,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,2,12.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,3,17.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,4,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,5,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,6,3.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,7,7.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,8,16.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,9,8.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,10,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,11,9.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,12,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2014,1,13.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,2,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,3,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,4,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,5,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,6,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,7,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,8,14.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,9,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,10,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,11,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,12,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2014,1,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,2,12.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,3,17.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,4,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,5,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,6,3.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,7,7.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,8,16.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,9,8.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,10,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,11,9.0,crise,CFX,Nombre de lits,Lits de jour,lits
2014,12,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,1,13.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,2,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,3,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,4,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,5,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,6,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,7,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,8,14.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,9,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,10,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,11,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,12,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2015,1,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,2,12.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,3,17.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,4,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,5,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,6,3.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,7,7.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,8,16.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,9,8.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,10,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,11,9.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,12,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2015,1,13.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,2,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,3,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,4,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,5,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,6,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,7,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,8,14.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,9,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,10,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,11,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,12,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2015,1,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,2,12.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,3,17.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,4,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,5,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,6,3.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,7,7.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,8,16.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,9,8.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,10,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,11,9.0,crise,CFX,Nombre de lits,Lits de jour,lits
2015,12,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,1,13.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,2,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,3,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,4,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,5,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,6,9.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,7,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,8,14.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,9,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,10,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,11,12.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,12,11.0,normal,PLF,Nombre de lits,Lits de jour,lits
2016,1,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,2,12.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,3,17.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,4,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,5,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,6,3.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,7,7.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,8,16.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,9,8.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,10,11.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,11,9.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,12,14.0,crise,PLF,Nombre de lits,Lits de jour,lits
2016,1,13.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,2,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,3,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,4,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,5,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,6,9.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,7,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,8,14.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,9,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,10,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,11,12.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,12,11.0,normal,CFX,Nombre de lits,Lits de jour,lits
2016,1,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,2,12.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,3,17.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,4,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,5,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,6,3.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,7,7.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,8,16.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,9,8.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,10,11.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,11,9.0,crise,CFX,Nombre de lits,Lits de jour,lits
2016,12,14.0,crise,CFX,Nombre de lits,Lits de jour,lits
2011,1,8.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,2,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,3,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,4,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,5,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,6,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,7,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,8,9.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,9,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,10,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,11,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,12,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2011,1,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,2,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,3,10.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,4,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,5,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,6,2.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,7,4.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,8,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,9,5.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,10,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,11,5.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2011,12,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,1,8.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,2,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,3,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,4,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,5,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,6,5.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,7,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,8,9.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,9,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,10,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,11,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,12,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2012,1,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,2,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,3,10.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,4,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,5,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,6,2.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,7,4.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,8,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,9,5.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,10,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,11,5.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2012,12,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,1,8.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,2,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,3,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,4,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,5,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,6,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,7,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,8,9.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,9,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,10,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,11,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,12,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2013,1,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,2,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,3,11.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,4,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,5,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,6,2.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,7,4.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,8,10.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,9,5.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,10,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,11,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2013,12,9.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,1,9.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,2,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,3,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,4,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,5,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,6,6.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,7,8.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,8,10.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,9,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,10,8.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,11,8.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,12,7.0,normal,PLF,Nombre de lits,Lits de réanimation,lits
2014,1,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,2,8.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,3,11.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,4,10.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,5,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,6,2.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,7,4.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,8,10.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,9,5.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,10,7.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
2014,11,6.0,crise,PLF,Nombre de lits,Lits de réanimation,lits
