year,month,value,mode,site_code,indicateur,sous_indicateur,unite
2012,4,11692.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,5,7016.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,6,2338.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,7,5457.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,8,10134.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,9,3898.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,10,4677.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,11,4677.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,12,2338.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2012,1,8574.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,2,7016.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,3,5457.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,4,4677.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,5,4677.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,6,4677.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,7,7016.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,8,8574.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,9,6236.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,10,7795.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,11,7795.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,12,5457.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,1,5457.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,2,7795.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,3,12472.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,4,11692.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,5,7016.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,6,2338.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,7,5457.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,8,10134.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,9,3898.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,10,4677.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,11,4677.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2012,12,2338.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,1,8574.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,2,7016.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,3,5457.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,4,4677.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,5,4677.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,6,4677.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,7,7016.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,8,8574.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,9,6236.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,10,7795.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,11,7795.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,12,5457.0,normal,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,1,5457.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,2,7795.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,3,12472.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,4,11692.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,5,7016.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,6,2338.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,7,5457.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,8,10134.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,9,3898.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,10,4677.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,11,4677.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,12,2338.0,crise,PLF,Hospitalisation,Hospitalisations totales,hospitalisations
2013,1,8574.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,2,7016.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,3,5457.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,4,4677.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,5,4677.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,6,4677.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,7,7016.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,8,8574.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,9,6236.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,10,7795.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,11,7795.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,12,5457.0,normal,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,1,5457.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,2,7795.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,3,12472.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,4,11692.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,5,7016.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,6,2338.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,7,5457.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,8,10134.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,9,3898.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,10,4677.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,11,4677.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2013,12,2338.0,crise,CFX,Hospitalisation,Hospitalisations totales,hospitalisations
2011,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2011,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2011,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,9,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,10,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,11,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,12,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2011,1,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,2,4.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,3,6.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,4,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,5,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,6,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,7,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,8,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,9,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,10,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,11,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2011,12,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2012,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2012,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,9,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,10,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,11,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,12,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2012,1,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,2,4.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,3,6.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,4,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,5,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,6,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,7,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,8,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,9,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,10,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,11,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2012,12,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2013,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2013,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,9,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,10,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,11,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,12,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2013,1,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,2,4.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,3,6.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,4,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,5,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,6,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,7,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,8,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,9,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,10,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,11,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2013,12,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2014,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2014,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,9,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,10,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,11,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,12,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2014,1,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,2,4.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,3,6.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,4,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,5,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,6,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,7,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,8,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,9,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,10,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,11,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2014,12,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2015,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2015,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,9,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,10,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,11,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,12,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2015,1,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,2,4.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,3,6.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,4,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,5,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,6,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,7,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,8,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,9,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,10,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,11,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2015,12,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2016,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2016,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,9,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,10,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,11,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,12,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2016,1,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,2,4.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,3,6.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,4,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,5,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,6,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,7,3.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,8,5.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,9,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,10,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,11,2.0,crise,CFX,Hospitalisation,Nombre de services,services
2016,12,1.0,crise,CFX,Hospitalisation,Nombre de services,services
2017,1,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,2,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,3,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,4,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,5,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,6,2.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,7,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,8,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,9,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,10,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,11,4.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,12,3.0,normal,PLF,Hospitalisation,Nombre de services,services
2017,1,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,2,4.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,3,6.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,4,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,5,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,6,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,7,3.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,8,5.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,9,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,10,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,11,2.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,12,1.0,crise,PLF,Hospitalisation,Nombre de services,services
2017,1,4.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,2,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,3,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,4,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,5,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,6,2.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,7,3.0,normal,CFX,Hospitalisation,Nombre de services,services
2017,8,4.0,normal,CFX,Hospitalisation,Nombre de services,services
