ANNEE,INDICATEUR,SOUS-INDICATEUR,PLF,CFX,TOTAL,UNITE
2011,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2012,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2013,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2014,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2015,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2016,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2017,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants
2011,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours
2012,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours
2013,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours
2014,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours
2015,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours
2016,Sejour,Journées en SLD,12800.37,54264.63,67065.0,sejours
2017,Sejour,Journées en SLD,12800.37,54264.63,67065.0,sejours
2011,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours
2012,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours
2013,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours
2014,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours
2015,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours
2016,Sejour,Journées en SSR,36389.35,61538.65,97928.0,sejours
2017,Sejour,Journées en SSR,36389.35,61538.65,97928.0,sejours
2011,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours
2012,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours
2013,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours
2014,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours
2015,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours
2016,Sejour,Journées en psychiatrie,42484.04,8205.96,50690.0,sejours
2017,Sejour,Journées en psychiatrie,42484.04,8205.96,50690.0,sejours
2011,Sejour,Séjours ≥ 24h,34093.5,34093.5,68187.0,sejours
2012,Sejour,Séjours ≥ 24h,34093.5,34093.5,68187.0,sejours
2013,Sejour,Séjours ≥ 24h,34093.5,34093.5,68187.0,sejours
2011,Sejour,séjours en ambulatoire,43856.5,43856.5,87713.0,sejours
2012,Sejour,séjours en ambulatoire,43856.5,43856.5,87713.0,sejours
2013,Sejour,séjours en ambulatoire,45099.67,45099.67,90199.33,sejours
2014,Sejour,séjours en ambulatoire,46342.83,46342.83,92685.67,sejours
2015,Sejour,séjours en ambulatoire,47586.0,47586.0,95172.0,sejours
2016,Sejour,séjours en ambulatoire,47586.0,47586.0,95172.0,sejours
2011,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours
2012,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours
2013,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours
2014,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours
2015,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours
2016,Sejour,séjours en hospitalisation complète,37539.5,37539.5,75079.0,sejours
2017,Sejour,séjours en hospitalisation complète,37539.5,37539.5,75079.0,sejours
2011,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours
2012,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours
2013,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours
2014,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours
2015,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours
2016,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours
2011,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours
2012,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours
2013,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours
2014,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours
2015,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours
2016,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours
2011,Sejour MCO par Pole,MSN (Maladies du Système Nerveux),3099.0,3099.0,6198.0,sejours
2012,Sejour MCO par Pole,MSN (Maladies du Système Nerveux),3099.0,3099.0,6198.0,sejours
2013,Sejour MCO par Pole,MSN (Maladies du Système Nerveux),3099.0,3099.0,6198.0,sejours
2011,Sejour en ambulatoire par Pole,MSN (Maladies du Système Nerveux),9199.0,9199.0,18398.0,sejours
2012,Sejour en ambulatoire par Pole,MSN (Maladies du Système Nerveux),9199.0,9199.0,18398.0,sejours
2013,Sejour en ambulatoire par Pole,MSN (Maladies du Système Nerveux),9199.0,9199.0,18398.0,sejours
2011,Sejour par Pole,Chirurgie Neurosensorielle Séjours >24h,3625.5,3625.5,7251.0,sejours
2012,Sejour par Pole,Chirurgie Neurosensorielle Séjours >24h,3625.5,3625.5,7251.0,sejours
2013,Sejour par Pole,Chirurgie Neurosensorielle Séjours >24h,3625.5,3625.5,7251.0,sejours
2014,Sejour par Pole,Chirurgie Neurosensorielle Séjours >24h,3625.5,3625.5,7251.0,sejours
2015,Sejour par Pole,Chirurgie Neurosensorielle Séjours >24h,3625.5,3625.5,7251.0,sejours
2016,Sejour par Pole,Chirurgie Neurosensorielle Séjours >24h,3625.5,3625.5,7251.0,sejours
2011,Sejour par Pole,Chirurgie Séjours >24h,11077.5,11077.5,22155.0,sejours
2012,Sejour par Pole,Chirurgie Séjours >24h,11077.5,11077.5,22155.0,sejours
2013,Sejour par Pole,Chirurgie Séjours >24h,11077.5,11077.5,22155.0,sejours
2014,Sejour par Pole,Chirurgie Séjours >24h,11077.5,11077.5,22155.0,sejours
2015,Sejour par Pole,Chirurgie Séjours >24h,11077.5,11077.5,22155.0,sejours
2016,Sejour par Pole,Chirurgie Séjours >24h,11077.5,11077.5,22155.0,sejours
2011,Sejour par Pole,Gériatrique Val-de-Marne Séjours >24h,2344.5,2344.5,4689.0,sejours
2012,Sejour par Pole,Gériatrique Val-de-Marne Séjours >24h,2344.5,2344.5,4689.0,sejours
2013,Sejour par Pole,Gériatrique Val-de-Marne Séjours >24h,2344.5,2344.5,4689.0,sejours
2014,Sejour par Pole,Gériatrique Val-de-Marne Séjours >24h,2344.5,2344.5,4689.0,sejours
2015,Sejour par Pole,Gériatrique Val-de-Marne Séjours >24h,2344.5,2344.5,4689.0,sejours
2016,Sejour par Pole,Gériatrique Val-de-Marne Séjours >24h,2344.5,2344.5,4689.0,sejours
2011,Sejour par Pole,MSN (Maladies du Système Nerveux),3358.0,3358.0,6716.0,sejours
2012,Sejour par Pole,MSN (Maladies du Système Nerveux),3358.0,3358.0,6716.0,sejours
2013,Sejour par Pole,MSN (Maladies du Système Nerveux),3358.0,3358.0,6716.0,sejours
2014,Sejour par Pole,MSN (Maladies du Système Nerveux),3358.0,3358.0,6716.0,sejours
2015,Sejour par Pole,MSN (Maladies du Système Nerveux),3358.0,3358.0,6716.0,sejours
2016,Sejour par Pole,MSN (Maladies du Système Nerveux),3358.0,3358.0,6716.0,sejours
2011,Séjours MCO par pôle,"3I (Infection, Inflammation, Immunité)",4972.5,4972.5,9945.0,sejours
2012,Séjours MCO par pôle,"3I (Infection, Inflammation, Immunité)",4972.5,4972.5,9945.0,sejours
2013,Séjours MCO par pôle,"3I (Infection, Inflammation, Immunité)",4972.5,4972.5,9945.0,sejours
2011,Séjours MCO par pôle,Chirurgie,10993.5,10993.5,21987.0,sejours
2012,Séjours MCO par pôle,Chirurgie,10993.5,10993.5,21987.0,sejours
2013,Séjours MCO par pôle,Chirurgie,10993.5,10993.5,21987.0,sejours
2011,Séjours MCO par pôle,Chirurgie neurosensorielle,3125.0,3125.0,6250.0,sejours
2012,Séjours MCO par pôle,Chirurgie neurosensorielle,3125.0,3125.0,6250.0,sejours
2013,Séjours MCO par pôle,Chirurgie neurosensorielle,3125.0,3125.0,6250.0,sejours
2011,Séjours MCO par pôle,Cœur-Métabolisme,5973.0,5973.0,11946.0,sejours
2012,Séjours MCO par pôle,Cœur-Métabolisme,5973.0,5973.0,11946.0,sejours
2013,Séjours MCO par pôle,Cœur-Métabolisme,6404.67,6404.67,12809.33,sejours
2014,Séjours MCO par pôle,Cœur-Métabolisme,6836.33,6836.33,13672.67,sejours
2015,Séjours MCO par pôle,Cœur-Métabolisme,7268.0,7268.0,14536.0,sejours
2016,Séjours MCO par pôle,Cœur-Métabolisme,7268.0,7268.0,14536.0,sejours
2011,Séjours MCO par pôle,Imagerie,173.5,173.5,347.0,sejours
2012,Séjours MCO par pôle,Imagerie,173.5,173.5,347.0,sejours
2013,Séjours MCO par pôle,Imagerie,173.5,173.5,347.0,sejours
2011,Séjours MCO par pôle,Imagerie Séjours >24h,160.5,160.5,321.0,sejours
2012,Séjours MCO par pôle,Imagerie Séjours >24h,160.5,160.5,321.0,sejours
2013,Séjours MCO par pôle,Imagerie Séjours >24h,160.5,160.5,321.0,sejours
2014,Séjours MCO par pôle,Imagerie Séjours >24h,160.5,160.5,321.0,sejours
2015,Séjours MCO par pôle,Imagerie Séjours >24h,160.5,160.5,321.0,sejours
2016,Séjours MCO par pôle,Imagerie Séjours >24h,160.5,160.5,321.0,sejours
2011,Séjours MCO par pôle,ORPHÉ,1462.5,1462.5,2925.0,sejours
2012,Séjours MCO par pôle,ORPHÉ,1462.5,1462.5,2925.0,sejours
2013,Séjours MCO par pôle,ORPHÉ,1504.17,1504.17,3008.33,sejours
2014,Séjours MCO par pôle,ORPHÉ,1545.83,1545.83,3091.67,sejours
2015,Séjours MCO par pôle,ORPHÉ,1587.5,1587.5,3175.0,sejours
2016,Séjours MCO par pôle,ORPHÉ,1587.5,1587.5,3175.0,sejours
2011,Séjours MCO par pôle,PRAGUES,6752.5,6752.5,13505.0,sejours
2012,Séjours MCO par pôle,PRAGUES,6752.5,6752.5,13505.0,sejours
2013,Séjours MCO par pôle,PRAGUES,6944.5,6944.5,13889.0,sejours
2014,Séjours MCO par pôle,PRAGUES,7136.5,7136.5,14273.0,sejours
2015,Séjours MCO par pôle,PRAGUES,7328.5,7328.5,14657.0,sejours
2016,Séjours MCO par pôle,PRAGUES,7328.5,7328.5,14657.0,sejours
2011,Séjours MCO par pôle,Pôle gériatrique du Val-de-Marne,1747.0,1747.0,3494.0,sejours
2012,Séjours MCO par pôle,Pôle gériatrique du Val-de-Marne,1747.0,1747.0,3494.0,sejours
2013,Séjours MCO par pôle,Pôle gériatrique du Val-de-Marne,1747.0,1747.0,3494.0,sejours
2011,Séjours en ambulatoire par pôle,"3I (Infection, Inflammation, Immunité)",4984.0,4984.0,9968.0,sejours
2012,Séjours en ambulatoire par pôle,"3I (Infection, Inflammation, Immunité)",4984.0,4984.0,9968.0,sejours
2013,Séjours en ambulatoire par pôle,"3I (Infection, Inflammation, Immunité)",4783.5,4783.5,9567.0,sejours
2014,Séjours en ambulatoire par pôle,"3I (Infection, Inflammation, Immunité)",4583.0,4583.0,9166.0,sejours
2015,Séjours en ambulatoire par pôle,"3I (Infection, Inflammation, Immunité)",4382.5,4382.5,8765.0,sejours
2016,Séjours en ambulatoire par pôle,"3I (Infection, Inflammation, Immunité)",4382.5,4382.5,8765.0,sejours
2011,Séjours en ambulatoire par pôle,Chirurgie,6060.5,6060.5,12121.0,sejours
2012,Séjours en ambulatoire par pôle,Chirurgie,6060.5,6060.5,12121.0,sejours
2013,Séjours en ambulatoire par pôle,Chirurgie,6060.5,6060.5,12121.0,sejours
2011,Séjours en ambulatoire par pôle,Chirurgie neurosensorielle,973.5,973.5,1947.0,sejours
2012,Séjours en ambulatoire par pôle,Chirurgie neurosensorielle,973.5,973.5,1947.0,sejours
2013,Séjours en ambulatoire par pôle,Chirurgie neurosensorielle,973.5,973.5,1947.0,sejours
2011,Séjours en ambulatoire par pôle,Cœur-Métabolisme,4779.5,4779.5,9559.0,sejours
2012,Séjours en ambulatoire par pôle,Cœur-Métabolisme,4779.5,4779.5,9559.0,sejours
2013,Séjours en ambulatoire par pôle,Cœur-Métabolisme,4779.5,4779.5,9559.0,sejours
2011,Séjours en ambulatoire par pôle,ORPHÉ,15972.5,15972.5,31945.0,sejours
2012,Séjours en ambulatoire par pôle,ORPHÉ,15972.5,15972.5,31945.0,sejours
2013,Séjours en ambulatoire par pôle,ORPHÉ,15972.5,15972.5,31945.0,sejours
2011,Séjours en ambulatoire par pôle,PRAGUES,1295.5,1295.5,2591.0,sejours
2012,Séjours en ambulatoire par pôle,PRAGUES,1295.5,1295.5,2591.0,sejours
2013,Séjours en ambulatoire par pôle,PRAGUES,1295.5,1295.5,2591.0,sejours
2011,Séjours en ambulatoire par pôle,Pôle gériatrique,592.0,592.0,1184.0,sejours
2012,Séjours en ambulatoire par pôle,Pôle gériatrique,592.0,592.0,1184.0,sejours
2013,Séjours en ambulatoire par pôle,Pôle gériatrique,592.0,592.0,1184.0,sejours
2011,Transplantations,Cardiaques (Cœur),49.5,49.5,99.0,transplantions
2012,Transplantations,Cardiaques (Cœur),49.5,49.5,99.0,transplantions
2013,Transplantations,Cardiaques (Cœur),49.5,49.5,99.0,transplantions
2014,Transplantations,Cardiaques (Cœur),49.5,49.5,99.0,transplantions
2015,Transplantations,Cardiaques (Cœur),49.5,49.5,99.0,transplantions
2016,Transplantations,Cardiaques (Cœur),49.5,49.5,99.0,transplantions
2011,Transplantations,Hépatiques (Foie),54.5,54.5,109.0,transplantions
2012,Transplantations,Hépatiques (Foie),54.5,54.5,109.0,transplantions
2013,Transplantations,Hépatiques (Foie),54.5,54.5,109.0,transplantions
2014,Transplantations,Hépatiques (Foie),54.5,54.5,109.0,transplantions
2015,Transplantations,Hépatiques (Foie),54.5,54.5,109.0,transplantions
2016,Transplantations,Hépatiques (Foie),54.5,54.5,109.0,transplantions
2011,Transplantations,Moelle Osseuse,33.0,33.0,66.0,transplations
2012,Transplantations,Moelle Osseuse,33.0,33.0,66.0,transplations
2013,Transplantations,Moelle Osseuse,33.0,33.0,66.0,transplations
2014,Transplantations,Moelle Osseuse,33.0,33.0,66.0,transplations
2015,Transplantations,Moelle Osseuse,33.0,33.0,66.0,transplations
2016,Transplantations,Moelle Osseuse,33.0,33.0,66.0,transplations
2011,Transplantations,Moelle osseuse,25.5,25.5,51.0,transplations
2012,Transplantations,Moelle osseuse,25.5,25.5,51.0,transplations
2013,Transplantations,Moelle osseuse,25.5,25.5,51.0,transplations
2011,Transplantations,Nombre de prélèvements d’organes,16.0,16.0,32.0,prelevements
2012,Transplantations,Nombre de prélèvements d’organes,16.0,16.0,32.0,prelevements
2013,Transplantations,Nombre de prélèvements d’organes,16.0,16.0,32.0,prelevements
2011,Transplantations,Rénales (Rein),52.0,52.0,104.0,transplations
2012,Transplantations,Rénales (Rein),52.0,52.0,104.0,transplations
2013,Transplantations,Rénales (Rein),52.0,52.0,104.0,transplations
2014,Transplantations,Rénales (Rein),52.0,52.0,104.0,transplations
2015,Transplantations,Rénales (Rein),52.0,52.0,104.0,transplations
2016,Transplantations,Rénales (Rein),52.0,52.0,104.0,transplations
2011,Transplantations,Transplantations,157.0,157.0,314.0,transplations
2012,Transplantations,Transplantations,157.0,157.0,314.0,transplations
2013,Transplantations,Transplantations,167.67,167.67,335.33,transplations
2014,Transplantations,Transplantations,178.33,178.33,356.67,transplations
2015,Transplantations,Transplantations,189.0,189.0,378.0,transplations
2016,Transplantations,Transplantations,189.0,189.0,378.0,transplations
2011,Transplantations,Transplantations cardiaques,40.0,40.0,80.0,transplations
2012,Transplantations,Transplantations cardiaques,40.0,40.0,80.0,transplations
2013,Transplantations,Transplantations cardiaques,40.0,40.0,80.0,transplations
2011,Transplantations,Transplantations hépatiques,27.5,27.5,55.0,transplations
2012,Transplantations,Transplantations hépatiques,27.5,27.5,55.0,transplations
2013,Transplantations,Transplantations hépatiques,27.5,27.5,55.0,transplations
2011,Transplantations,Transplantations rénales,37.0,37.0,74.0,transplations
2012,Transplantations,Transplantations rénales,37.0,37.0,74.0,transplations
2013,Transplantations,Transplantations rénales,37.0,37.0,74.0,transplations
2011,Urgences,Passages aux urgences,41501.0,41501.0,83002.0,passages
2012,Urgences,Passages aux urgences,42996.5,42996.5,85993.0,passages
2013,Urgences,Passages aux urgences,48951.17,48951.17,97902.33,passages
2014,Urgences,Passages aux urgences,54905.83,54905.83,109811.67,passages
2015,Urgences,Passages aux urgences,60860.5,60860.5,121721.0,passages
2016,Urgences,Passages aux urgences,60860.5,60860.5,121721.0,passages
2011,Urgences,Passages urgences spécialisées,30825.5,30825.5,61651.0,passages
2012,Urgences,Passages urgences spécialisées,30825.5,30825.5,61651.0,passages
2013,Urgences,Passages urgences spécialisées,30825.5,30825.5,61651.0,passages
2014,Urgences,Passages urgences spécialisées,30825.5,30825.5,61651.0,passages
2015,Urgences,Passages urgences spécialisées,30825.5,30825.5,61651.0,passages
2016,Urgences,Passages urgences spécialisées,30825.5,30825.5,61651.0,passages
2011,Urgences,Patients admis après passage aux urgences,3041.5,3041.5,6083.0,patients
2012,Urgences,Patients admis après passage aux urgences,5031.5,5031.5,10063.0,patients
2013,Urgences,Patients admis après passage aux urgences,5031.5,5031.5,10063.0,patients
2011,Urgences,Patients pris en charge (total),600000.0,600000.0,1200000.0,patients
2012,Urgences,Patients pris en charge (total),600000.0,600000.0,1200000.0,patients
2013,Urgences,Patients pris en charge (total),600000.0,600000.0,1200000.0,patients
2014,Urgences,Patients pris en charge (total),600000.0,600000.0,1200000.0,patients
2015,Urgences,Patients pris en charge (total),600000.0,600000.0,1200000.0,patients
2016,Urgences,Patients pris en charge (total),600000.0,600000.0,1200000.0,patients
2011,Urgences ,Admissions en hospitalisation,3794.0,3794.0,7588.0,patients
2012,Urgences ,Admissions en hospitalisation,3794.0,3794.0,7588.0,patients
2013,Urgences ,Admissions en hospitalisation,3794.0,3794.0,7588.0,patients
2014,Urgences ,Admissions en hospitalisation,3794.0,3794.0,7588.0,patients
2015,Urgences ,Admissions en hospitalisation,3794.0,3794.0,7588.0,patients
2016,Urgences ,Admissions en hospitalisation,3794.0,3794.0,7588.0,patients
2011,Urgences ,Service Accueil Urgences (SAU),29536.0,29536.0,59072.0,passages
2012,Urgences ,Service Accueil Urgences (SAU),29536.0,29536.0,59072.0,passages
2013,Urgences ,Service Accueil Urgences (SAU),29536.0,29536.0,59072.0,passages
2014,Urgences ,Service Accueil Urgences (SAU),29536.0,29536.0,59072.0,passages
2015,Urgences ,Service Accueil Urgences (SAU),29536.0,29536.0,59072.0,passages
2016,Urgences ,Service Accueil Urgences (SAU),29536.0,29536.0,59072.0,passages
2011,Urgences ,Urgences dentaires,31324.5,31324.5,62649.0,passages
2012,Urgences ,Urgences dentaires,31324.5,31324.5,62649.0,passages
2013,Urgences ,Urgences dentaires,31324.5,31324.5,62649.0,passages
2014,Urgences ,Urgences dentaires,31324.5,31324.5,62649.0,passages
2015,Urgences ,Urgences dentaires,31324.5,31324.5,62649.0,passages
2016,Urgences ,Urgences dentaires,31324.5,31324.5,62649.0,passages
