ANNEE,INDICATEUR,SOUS-INDICATEUR,PLF_NORMAL,CFX_NORMAL,TOTAL_NORMAL,UNITE,MODE,PLF_CRISE,CFX_CRISE,TOTAL_CRISE,ECART_TOTAL,VARIATION_PCT
2015,Plateux Techniques,Anapath,46887.0,0.0,46887.0,actes,Normal,79707.9,0.0,79707.9,32820.9,70.0
2016,Plateux Techniques,Anapath,46887.0,0.0,46887.0,actes,Normal,79707.9,0.0,79707.9,32820.9,70.0
2011,Plateux Techniques,Biochimie (B),5642800.0,44287.0,5687087.0,actes,Normal,9592760.0,75287.9,9668047.9,3980960.9,70.0
2012,Plateux Techniques,Biochimie (B),5642800.0,44287.0,5687087.0,actes,Normal,9592760.0,75287.9,9668047.9,3980960.9,70.0
2013,Plateux Techniques,Biochimie (B),5642800.0,44287.0,5687087.0,actes,Normal,9592760.0,75287.9,9668047.9,3980960.9,70.0
2014,Plateux Techniques,Biochimie (B),5642800.0,44287.0,5687087.0,actes,Normal,9592760.0,75287.9,9668047.9,3980960.9,70.0
2015,Plateux Techniques,Biochimie (B),5642800.0,44287.0,5687087.0,actes,Normal,9592760.0,75287.9,9668047.9,3980960.9,70.0
2016,Plateux Techniques,Biochimie (B),5642800.0,44287.0,5687087.0,actes,Normal,9592760.0,75287.9,9668047.9,3980960.9,70.0
2011,Plateux Techniques,CCAM,47323.0,0.0,47323.0,actes,Normal,80449.1,0.0,80449.1,33126.1,70.0
2012,Plateux Techniques,CCAM,47323.0,0.0,47323.0,actes,Normal,80449.1,0.0,80449.1,33126.1,70.0
2013,Plateux Techniques,CCAM,47323.0,0.0,47323.0,actes,Normal,80449.1,0.0,80449.1,33126.1,70.0
2014,Plateux Techniques,CCAM,47323.0,0.0,47323.0,actes,Normal,80449.1,0.0,80449.1,33126.1,70.0
2015,Plateux Techniques,CCAM,47323.0,0.0,47323.0,actes,Normal,80449.1,0.0,80449.1,33126.1,70.0
2016,Plateux Techniques,CCAM,47323.0,0.0,47323.0,actes,Normal,80449.1,0.0,80449.1,33126.1,70.0
2011,Plateux Techniques,Chimiothérapie,28787.0,588.0,29375.0,seances,Normal,48937.9,999.6,49937.5,20562.5,70.0
2012,Plateux Techniques,Chimiothérapie,28787.0,588.0,29375.0,seances,Normal,48937.9,999.6,49937.5,20562.5,70.0
2013,Plateux Techniques,Chimiothérapie,28787.0,588.0,29375.0,seances,Normal,48937.9,999.6,49937.5,20562.5,70.0
2014,Plateux Techniques,Chimiothérapie,28787.0,588.0,29375.0,seances,Normal,48937.9,999.6,49937.5,20562.5,70.0
2015,Plateux Techniques,Chimiothérapie,28787.0,588.0,29375.0,seances,Normal,48937.9,999.6,49937.5,20562.5,70.0
2016,Plateux Techniques,Chimiothérapie,28787.0,588.0,29375.0,seances,Normal,48937.9,999.6,49937.5,20562.5,70.0
2011,Plateux Techniques,Chirurgie,62926.0,0.0,62926.0,actes,Normal,106974.2,0.0,106974.2,44048.2,70.0
2012,Plateux Techniques,Chirurgie,62926.0,0.0,62926.0,actes,Normal,106974.2,0.0,106974.2,44048.2,70.0
2013,Plateux Techniques,Chirurgie,62926.0,0.0,62926.0,actes,Normal,106974.2,0.0,106974.2,44048.2,70.0
2014,Plateux Techniques,Chirurgie,62926.0,0.0,62926.0,actes,Normal,106974.2,0.0,106974.2,44048.2,70.0
2015,Plateux Techniques,Chirurgie,62926.0,0.0,62926.0,actes,Normal,106974.2,0.0,106974.2,44048.2,70.0
2016,Plateux Techniques,Chirurgie,62926.0,0.0,62926.0,actes,Normal,106974.2,0.0,106974.2,44048.2,70.0
2011,Plateux Techniques,Dialyses,6733.0,0.0,6733.0,seances,Normal,11446.1,0.0,11446.1,4713.1,70.0
2012,Plateux Techniques,Dialyses,6733.0,0.0,6733.0,seances,Normal,11446.1,0.0,11446.1,4713.1,70.0
2013,Plateux Techniques,Dialyses,6733.0,0.0,6733.0,seances,Normal,11446.1,0.0,11446.1,4713.1,70.0
2014,Plateux Techniques,Dialyses,6733.0,0.0,6733.0,seances,Normal,11446.1,0.0,11446.1,4713.1,70.0
2015,Plateux Techniques,Dialyses,6733.0,0.0,6733.0,seances,Normal,11446.1,0.0,11446.1,4713.1,70.0
2016,Plateux Techniques,Dialyses,6733.0,0.0,6733.0,seances,Normal,11446.1,0.0,11446.1,4713.1,70.0
2011,Plateux Techniques,Hématologie (BHN),1179103.0,8783.0,1187886.0,actes,Normal,2004475.1,14931.1,2019406.2,831520.2,70.0
2012,Plateux Techniques,Hématologie (BHN),1179103.0,8783.0,1187886.0,actes,Normal,2004475.1,14931.1,2019406.2,831520.2,70.0
2013,Plateux Techniques,Hématologie (BHN),1179103.0,8783.0,1187886.0,actes,Normal,2004475.1,14931.1,2019406.2,831520.2,70.0
2014,Plateux Techniques,Hématologie (BHN),1179103.0,8783.0,1187886.0,actes,Normal,2004475.1,14931.1,2019406.2,831520.2,70.0
2015,Plateux Techniques,Hématologie (BHN),1179103.0,8783.0,1187886.0,actes,Normal,2004475.1,14931.1,2019406.2,831520.2,70.0
2016,Plateux Techniques,Hématologie (BHN),1179103.0,8783.0,1187886.0,actes,Normal,2004475.1,14931.1,2019406.2,831520.2,70.0
2011,Plateux Techniques,Imagerie,274235.0,8417.0,282652.0,actes,Normal,466199.5,14308.9,480508.4,197856.4,70.0
2012,Plateux Techniques,Imagerie,333986.0,12481.0,346467.0,actes,Normal,567776.2,21217.7,588993.9,242526.9,70.0
2013,Plateux Techniques,Imagerie,307884.0,12077.67,319961.67,actes,Normal,523402.8,20532.04,543934.84,223973.17,70.0
2014,Plateux Techniques,Imagerie,281782.0,11674.33,293456.33,actes,Normal,479029.4,19846.36,498875.76,205419.43,70.0
2015,Plateux Techniques,Imagerie,255680.0,11271.0,266951.0,actes,Normal,434656.0,19160.7,453816.7,186865.7,70.0
2016,Plateux Techniques,Imagerie,255680.0,11271.0,266951.0,actes,Normal,434656.0,19160.7,453816.7,186865.7,70.0
2011,Plateux Techniques,Parasitologie (P),4227.0,0.0,4227.0,actes,Normal,7185.9,0.0,7185.9,2958.9,70.0
2012,Plateux Techniques,Parasitologie (P),7.0,0.0,7.0,actes,Normal,11.9,0.0,11.9,4.9,70.0
2013,Plateux Techniques,Parasitologie (P),17.33,0.0,17.33,actes,Normal,29.46,0.0,29.46,12.13,69.99
2014,Plateux Techniques,Parasitologie (P),27.67,0.0,27.67,actes,Normal,47.04,0.0,47.04,19.37,70.0
2015,Plateux Techniques,Parasitologie (P),38.0,0.0,38.0,actes,Normal,64.6,0.0,64.6,26.6,70.0
2016,Plateux Techniques,Parasitologie (P),38.0,0.0,38.0,actes,Normal,64.6,0.0,64.6,26.6,70.0
2011,Plateux Techniques,Pharmacologie (PHN),232496.0,0.0,232496.0,actes,Normal,395243.2,0.0,395243.2,162747.2,70.0
2012,Plateux Techniques,Pharmacologie (PHN),274913.0,0.0,274913.0,actes,Normal,467352.1,0.0,467352.1,192439.1,70.0
2013,Plateux Techniques,Pharmacologie (PHN),288047.67,0.0,288047.67,actes,Normal,489681.04,0.0,489681.04,201633.37,70.0
2014,Plateux Techniques,Pharmacologie (PHN),301182.33,0.0,301182.33,actes,Normal,512009.96,0.0,512009.96,210827.63,70.0
2015,Plateux Techniques,Pharmacologie (PHN),314317.0,0.0,314317.0,actes,Normal,534338.9,0.0,534338.9,220021.9,70.0
2016,Plateux Techniques,Pharmacologie (PHN),314317.0,0.0,314317.0,actes,Normal,534338.9,0.0,534338.9,220021.9,70.0
2011,Plateux Techniques,Plateux tumorales,22949.0,410.0,23359.0,seances,Normal,39013.3,697.0,39710.3,16351.3,70.0
2012,Plateux Techniques,Plateux tumorales,22949.0,410.0,23359.0,seances,Normal,39013.3,697.0,39710.3,16351.3,70.0
2013,Plateux Techniques,Plateux tumorales,22949.0,410.0,23359.0,seances,Normal,39013.3,697.0,39710.3,16351.3,70.0
2014,Plateux Techniques,Plateux tumorales,22949.0,410.0,23359.0,seances,Normal,39013.3,697.0,39710.3,16351.3,70.0
2015,Plateux Techniques,Plateux tumorales,22949.0,410.0,23359.0,seances,Normal,39013.3,697.0,39710.3,16351.3,70.0
2016,Plateux Techniques,Plateux tumorales,22949.0,410.0,23359.0,seances,Normal,39013.3,697.0,39710.3,16351.3,70.0
2011,Plateux Techniques,Radiothérapie,15880.0,0.0,15880.0,seances,Normal,26996.0,0.0,26996.0,11116.0,70.0
2012,Plateux Techniques,Radiothérapie,15880.0,0.0,15880.0,seances,Normal,26996.0,0.0,26996.0,11116.0,70.0
2013,Plateux Techniques,Radiothérapie,15880.0,0.0,15880.0,seances,Normal,26996.0,0.0,26996.0,11116.0,70.0
2014,Plateux Techniques,Radiothérapie,15880.0,0.0,15880.0,seances,Normal,26996.0,0.0,26996.0,11116.0,70.0
2015,Plateux Techniques,Radiothérapie,15880.0,0.0,15880.0,seances,Normal,26996.0,0.0,26996.0,11116.0,70.0
2016,Plateux Techniques,Radiothérapie,15880.0,0.0,15880.0,seances,Normal,26996.0,0.0,26996.0,11116.0,70.0
2011,Plateux Techniques,Soins dentaires,25529.0,7318.0,32847.0,actes,Normal,43399.3,12440.6,55839.9,22992.9,70.0
2012,Plateux Techniques,Soins dentaires,25529.0,7318.0,32847.0,actes,Normal,43399.3,12440.6,55839.9,22992.9,70.0
2013,Plateux Techniques,Soins dentaires,25529.0,7318.0,32847.0,actes,Normal,43399.3,12440.6,55839.9,22992.9,70.0
2014,Plateux Techniques,Soins dentaires,25529.0,7318.0,32847.0,actes,Normal,43399.3,12440.6,55839.9,22992.9,70.0
2015,Plateux Techniques,Soins dentaires,25529.0,7318.0,32847.0,actes,Normal,43399.3,12440.6,55839.9,22992.9,70.0
2016,Plateux Techniques,Soins dentaires,25529.0,7318.0,32847.0,actes,Normal,43399.3,12440.6,55839.9,22992.9,70.0
2011,Recherche,Enseignement,3950000.0,3950000.0,7900000.0,€,Normal,6715000.0,6715000.0,13430000.0,5530000.0,70.0
2012,Recherche,Enseignement,3950000.0,3950000.0,7900000.0,€,Normal,6715000.0,6715000.0,13430000.0,5530000.0,70.0
2013,Recherche,Enseignement,3950000.0,3950000.0,7900000.0,€,Normal,6715000.0,6715000.0,13430000.0,5530000.0,70.0
2011,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2012,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2013,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2014,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2015,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2016,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2017,Recherche,Essais académiques,119.0,119.0,238.0,essais,Normal,202.3,202.3,404.6,166.6,70.0
2011,Recherche,Essais cliniques,1500000.0,1500000.0,3000000.0,€,Normal,2550000.0,2550000.0,5100000.0,2100000.0,70.0
2012,Recherche,Essais cliniques,1500000.0,1500000.0,3000000.0,€,Normal,2550000.0,2550000.0,5100000.0,2100000.0,70.0
2013,Recherche,Essais cliniques,1500000.0,1500000.0,3000000.0,€,Normal,2550000.0,2550000.0,5100000.0,2100000.0,70.0
2011,Recherche,Essais cliniques actifs,419.0,419.0,838.0,publications,Normal,712.3,712.3,1424.6,586.6,70.0
2012,Recherche,Essais cliniques actifs,419.0,419.0,838.0,publications,Normal,712.3,712.3,1424.6,586.6,70.0
2013,Recherche,Essais cliniques actifs,419.0,419.0,838.0,publications,Normal,712.3,712.3,1424.6,586.6,70.0
2014,Recherche,Essais cliniques actifs,419.0,419.0,838.0,publications,Normal,712.3,712.3,1424.6,586.6,70.0
2015,Recherche,Essais cliniques actifs,419.0,419.0,838.0,publications,Normal,712.3,712.3,1424.6,586.6,70.0
2016,Recherche,Essais cliniques actifs,419.0,419.0,838.0,publications,Normal,712.3,712.3,1424.6,586.6,70.0
2011,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2012,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2013,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2014,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2015,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2016,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2017,Recherche,Essais cliniques industriels,257.0,257.0,514.0,essais,Normal,436.9,436.9,873.8,359.8,70.0
2011,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2012,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2013,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2014,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2015,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2016,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2017,Recherche,Essais institutionnels,134.5,134.5,269.0,essais,Normal,228.65,228.65,457.3,188.3,70.0
2011,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2012,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2013,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2014,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2015,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2016,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2017,Recherche,Groupes de recherche clinique (GRC),4.0,4.0,8.0,groupes,Normal,6.8,6.8,13.6,5.6,70.0
2011,Recherche,PHRC,40.0,40.0,80.0,phrc,Normal,68.0,68.0,136.0,56.0,70.0
2012,Recherche,PHRC,40.0,40.0,80.0,phrc,Normal,68.0,68.0,136.0,56.0,70.0
2013,Recherche,PHRC,40.0,40.0,80.0,phrc,Normal,68.0,68.0,136.0,56.0,70.0
2014,Recherche,PHRC,40.0,40.0,80.0,phrc,Normal,68.0,68.0,136.0,56.0,70.0
2015,Recherche,PHRC,40.0,40.0,80.0,phrc,Normal,68.0,68.0,136.0,56.0,70.0
2016,Recherche,PHRC,40.0,40.0,80.0,phrc,Normal,68.0,68.0,136.0,56.0,70.0
2011,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2012,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2013,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2014,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2015,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2016,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2017,Recherche,Programmes d’éducation thérapeutique,17.5,17.5,35.0,programmes,Normal,29.75,29.75,59.5,24.5,70.0
2011,Recherche,Publications catégorie A,268.5,268.5,537.0,publications,Normal,456.45,456.45,912.9,375.9,70.0
2012,Recherche,Publications catégorie A,268.5,268.5,537.0,publications,Normal,456.45,456.45,912.9,375.9,70.0
2013,Recherche,Publications catégorie A,268.5,268.5,537.0,publications,Normal,456.45,456.45,912.9,375.9,70.0
2014,Recherche,Publications catégorie A,268.5,268.5,537.0,publications,Normal,456.45,456.45,912.9,375.9,70.0
2015,Recherche,Publications catégorie A,268.5,268.5,537.0,publications,Normal,456.45,456.45,912.9,375.9,70.0
2016,Recherche,Publications catégorie A,268.5,268.5,537.0,publications,Normal,456.45,456.45,912.9,375.9,70.0
2011,Recherche,Publications scientifiques,992.5,992.5,1985.0,publications,Normal,1687.25,1687.25,3374.5,1389.5,70.0
2012,Recherche,Publications scientifiques,992.5,992.5,1985.0,publications,Normal,1687.25,1687.25,3374.5,1389.5,70.0
2013,Recherche,Publications scientifiques,992.5,992.5,1985.0,publications,Normal,1687.25,1687.25,3374.5,1389.5,70.0
2014,Recherche,Publications scientifiques,992.5,992.5,1985.0,publications,Normal,1687.25,1687.25,3374.5,1389.5,70.0
2015,Recherche,Publications scientifiques,992.5,992.5,1985.0,publications,Normal,1687.25,1687.25,3374.5,1389.5,70.0
2016,Recherche,Publications scientifiques,991.0,991.0,1982.0,publications,Normal,1684.7,1684.7,3369.4,1387.4,70.0
2017,Recherche,Publications scientifiques,991.0,991.0,1982.0,publications,Normal,1684.7,1684.7,3369.4,1387.4,70.0
2011,Recherche,Recettes recherche,815000.0,815000.0,1630000.0,€,Normal,1385500.0,1385500.0,2771000.0,1141000.0,70.0
2012,Recherche,Recettes recherche,815000.0,815000.0,1630000.0,€,Normal,1385500.0,1385500.0,2771000.0,1141000.0,70.0
2013,Recherche,Recettes recherche,815000.0,815000.0,1630000.0,€,Normal,1385500.0,1385500.0,2771000.0,1141000.0,70.0
2014,Recherche,Recettes recherche,815000.0,815000.0,1630000.0,€,Normal,1385500.0,1385500.0,2771000.0,1141000.0,70.0
2015,Recherche,Recettes recherche,815000.0,815000.0,1630000.0,€,Normal,1385500.0,1385500.0,2771000.0,1141000.0,70.0
2016,Recherche,Recettes recherche,815000.0,815000.0,1630000.0,€,Normal,1385500.0,1385500.0,2771000.0,1141000.0,70.0
2011,Recherche,Valorisation (brevets),350000.0,350000.0,700000.0,€,Normal,595000.0,595000.0,1190000.0,490000.0,70.0
2012,Recherche,Valorisation (brevets),350000.0,350000.0,700000.0,€,Normal,595000.0,595000.0,1190000.0,490000.0,70.0
2013,Recherche,Valorisation (brevets),350000.0,350000.0,700000.0,€,Normal,595000.0,595000.0,1190000.0,490000.0,70.0
2011,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2012,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2013,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2014,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2015,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2016,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2017,Recherche,Étudiants en médecine/pharmacie/odontologie,349.5,349.5,699.0,etudiants,Normal,594.15,594.15,1188.3,489.3,70.0
2011,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2012,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2013,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2014,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2015,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2016,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2017,Recherche,Étudiants soignants,2000.0,2000.0,4000.0,etudiants,Normal,3400.0,3400.0,6800.0,2800.0,70.0
2011,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours,Normal,22008.2,93299.4,115307.6,47479.6,70.0
2012,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours,Normal,22008.2,93299.4,115307.6,47479.6,70.0
2013,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours,Normal,22008.2,93299.4,115307.6,47479.6,70.0
2014,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours,Normal,22008.2,93299.4,115307.6,47479.6,70.0
2015,Sejour,Journées en SLD,12946.0,54882.0,67828.0,sejours,Normal,22008.2,93299.4,115307.6,47479.6,70.0
2016,Sejour,Journées en SLD,12800.37,54264.63,67065.0,sejours,Normal,21760.63,92249.87,114010.5,46945.5,70.0
2017,Sejour,Journées en SLD,12800.37,54264.63,67065.0,sejours,Normal,21760.63,92249.87,114010.5,46945.5,70.0
2011,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours,Normal,61927.6,104726.8,166654.4,68622.4,70.0
2012,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours,Normal,61927.6,104726.8,166654.4,68622.4,70.0
2013,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours,Normal,61927.6,104726.8,166654.4,68622.4,70.0
2014,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours,Normal,61927.6,104726.8,166654.4,68622.4,70.0
2015,Sejour,Journées en SSR,36428.0,61604.0,98032.0,sejours,Normal,61927.6,104726.8,166654.4,68622.4,70.0
2016,Sejour,Journées en SSR,36389.35,61538.65,97928.0,sejours,Normal,61861.9,104615.7,166477.6,68549.6,70.0
2017,Sejour,Journées en SSR,36389.35,61538.65,97928.0,sejours,Normal,61861.9,104615.7,166477.6,68549.6,70.0
2011,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours,Normal,73006.5,14101.5,87108.0,35868.0,70.0
2012,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours,Normal,73006.5,14101.5,87108.0,35868.0,70.0
2013,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours,Normal,73006.5,14101.5,87108.0,35868.0,70.0
2014,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours,Normal,73006.5,14101.5,87108.0,35868.0,70.0
2015,Sejour,Journées en psychiatrie,42945.0,8295.0,51240.0,sejours,Normal,73006.5,14101.5,87108.0,35868.0,70.0
2016,Sejour,Journées en psychiatrie,42484.04,8205.96,50690.0,sejours,Normal,72222.87,13950.13,86173.0,35483.0,70.0
2017,Sejour,Journées en psychiatrie,42484.04,8205.96,50690.0,sejours,Normal,72222.87,13950.13,86173.0,35483.0,70.0
2011,Sejour,Séjours ≥ 24h,34093.5,34093.5,68187.0,sejours,Normal,57958.95,57958.95,115917.9,47730.9,70.0
2012,Sejour,Séjours ≥ 24h,34093.5,34093.5,68187.0,sejours,Normal,57958.95,57958.95,115917.9,47730.9,70.0
2013,Sejour,Séjours ≥ 24h,34093.5,34093.5,68187.0,sejours,Normal,57958.95,57958.95,115917.9,47730.9,70.0
2011,Sejour,séjours en ambulatoire,43856.5,43856.5,87713.0,sejours,Normal,74556.05,74556.05,149112.1,61399.1,70.0
2012,Sejour,séjours en ambulatoire,43856.5,43856.5,87713.0,sejours,Normal,74556.05,74556.05,149112.1,61399.1,70.0
2013,Sejour,séjours en ambulatoire,45099.67,45099.67,90199.33,sejours,Normal,76669.44,76669.44,153338.88,63139.55,70.0
2014,Sejour,séjours en ambulatoire,46342.83,46342.83,92685.67,sejours,Normal,78782.81,78782.81,157565.62,64879.95,70.0
2015,Sejour,séjours en ambulatoire,47586.0,47586.0,95172.0,sejours,Normal,80896.2,80896.2,161792.4,66620.4,70.0
2016,Sejour,séjours en ambulatoire,47586.0,47586.0,95172.0,sejours,Normal,80896.2,80896.2,161792.4,66620.4,70.0
2011,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours,Normal,62238.7,62238.7,124477.4,51255.4,70.0
2012,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours,Normal,62238.7,62238.7,124477.4,51255.4,70.0
2013,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours,Normal,62238.7,62238.7,124477.4,51255.4,70.0
2014,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours,Normal,62238.7,62238.7,124477.4,51255.4,70.0
2015,Sejour,séjours en hospitalisation complète,36611.0,36611.0,73222.0,sejours,Normal,62238.7,62238.7,124477.4,51255.4,70.0
2016,Sejour,séjours en hospitalisation complète,37539.5,37539.5,75079.0,sejours,Normal,63817.15,63817.15,127634.3,52555.3,70.0
2017,Sejour,séjours en hospitalisation complète,37539.5,37539.5,75079.0,sejours,Normal,63817.15,63817.15,127634.3,52555.3,70.0
2011,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours,Normal,159048.6,2743.8,161792.4,66620.4,70.0
2012,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours,Normal,159048.6,2743.8,161792.4,66620.4,70.0
2013,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours,Normal,159048.6,2743.8,161792.4,66620.4,70.0
2014,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours,Normal,159048.6,2743.8,161792.4,66620.4,70.0
2015,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours,Normal,159048.6,2743.8,161792.4,66620.4,70.0
2016,Sejour MCO,Hospitalisations Ambulatoire,93558.0,1614.0,95172.0,sejours,Normal,159048.6,2743.8,161792.4,66620.4,70.0
2011,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours,Normal,116506.1,7971.3,124477.4,51255.4,70.0
2012,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours,Normal,116506.1,7971.3,124477.4,51255.4,70.0
2013,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours,Normal,116506.1,7971.3,124477.4,51255.4,70.0
2014,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours,Normal,116506.1,7971.3,124477.4,51255.4,70.0
2015,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours,Normal,116506.1,7971.3,124477.4,51255.4,70.0
2016,Sejour MCO,Hospitalisations Complète,68533.0,4689.0,73222.0,sejours,Normal,116506.1,7971.3,124477.4,51255.4,70.0
2011,Sejour MCO par Pole,MSN (Maladies du Système Nerveux),3099.0,3099.0,6198.0,sejours,Normal,5268.3,5268.3,10536.6,4338.6,70.0
2012,Sejour MCO par Pole,MSN (Maladies du Système Nerveux),3099.0,3099.0,6198.0,sejours,Normal,5268.3,5268.3,10536.6,4338.6,70.0
2013,Sejour MCO par Pole,MSN (Maladies du Système Nerveux),3099.0,3099.0,6198.0,sejours,Normal,5268.3,5268.3,10536.6,4338.6,70.0
2011,Sejour en ambulatoire par Pole,MSN (Maladies du Système Nerveux),9199.0,9199.0,18398.0,sejours,Normal,15638.3,15638.3,31276.6,12878.6,70.0
